Title,Artist,Count,Lyrics
BedRock,Young Money,142669079,"I-I-I-I can make your bed rock (Young Money) I-I-I-I can make your bed rock, girl (Kane is in the building, nigga) I-I-I-I can make your bed rock I-I-I-I can make your bed rock  Uh, she got that good-good, she Michael Jackson bad I'm attracted to her, or her attractive ass And now we murderers, because we kill time I knock her lights out and she still shine I hate to see her go but I love to watch her leave But I keep her running back and forth; soccer team Cold as a winter's day, hot as a summer's eve Young Money thieves steal your love and leave  I like the way you walking if you walking my way I'm that Red Bull, now let's fly away Let's buy a place, with all kind of space I'll let you be the judge, and-and-and I'm the case I'm Gudda Gudda, I put her under I see me with her, no Stevie Wonder She don't ever wonder, 'cause she know she bad And I got her, nigga: grocery bag  Ooh baby, I be stuck to you like glue, baby Wanna spend it all on you, baby My room is the G-spot Call me Mr. Flintstone, I can make your bed rock  (Ooh) I-I-I-I can make your bed rock (Ooh) I-I-I-I can make your bed rock, girl (Ooh) I-I-I-I can make your bed rock (Ooh) I-I-I-I can make your bed rock (Ayy!)  Okay, I get it, let me think, I guess it's my turn Maybe it's time to put this pussy on your sideburns He say I'm bad, he prob'ly right He pressing me like button-downs on a Friday night I'm so pretty like, be on my pedal bike Be on my low starch, be on my egg whites He say, 'Nicki don't stop, you the bestest' And I'd just be coming off the top, asbestos  I love your sushi roll, hotter than wasabi I race for your love, 'Shake'n Bake' Ricky Bobby I'm at the W, but I can't meet you in the lobby Girl, I gotta watch my back, 'cause I'm not just anybody I seen em stand in line just to get beside her I let her see the Aston and let the rest surprise her That's when we disappear, you need GPS to find her Oh, that was your girl? I thought I recognized her  Ooh baby, I be stuck to you like glue, baby Wanna spend it all on you, baby My room is the G-spot Call me Mr. Flintstone, I can make your bed rock  (Ooh) I-I-I-I can make your bed rock (Ooh) I-I-I-I can make your bed rock, girl (Ooh) I-I-I-I can make your bed rock (Ooh) I-I-I-I can make your bed rock (Ayy!)  She like tanning, I like staying in She like romance and I like rolling with friends She said I'm caged in, I think her conscience is She's watching that Oxygen, I'm watching ESPN But when that show ends, she all over my skin, lotion Slow-mo motions, rollercoastin' Like back, forth, hold it She poses like it's for posters and I poke like I'm suppose to Take this photo if you for me, she said: 'Don't you ever show this!' I'm too loyal and too focused To be losing and be hopeless When I spoke this, she rejoiced it, said 'Your words get me open' So I closed it, where your clothes is? I'm only loving for the moment  She ain't got a man, but she's not alone Miss Independent, yeah, she got her own Hey gorgeous, um, I mean flawless, well That's what you are, how I see it is how I call it, yeah Look-look at how she walk, m-hmm, she know she bad Do-do your thang baby, I ain't even mad And I aint leavin' fast, I'ma stay awhile Hold your head, Chris, I-I'ma take it down!  Ooh baby, I be stuck to you like glue, baby Wanna spend it all on you, baby My room is the G-spot Call me Mr. Flintstone, I can make your bed rock  (Ooh) I-I-I-I can make your bed rock (Ooh) I-I-I-I can make your bed rock, girl (Ooh) I-I-I-I can make your bed rock (Ooh) I-I-I-I can make your bed rock (Ayy!)"
Bad and Boujee (feat. Lil Uzi Vert),Migos,609413036,"You know, young rich niggas You know some', we ain't really never had no old money We got a whole lotta new money though, hah (If Young Metro don't trust you, I'm gon' shoot ya) Hey!  Raindrop (Drip), drop top (Drop top) Smokin' on cookie in the hotbox (Cookie) Fuckin' on your bitch, she a thot, thot (Thot) Cookin' up dope in the crockpot (Pot) We came from nothin' to somethin', nigga (Hey) I don't trust nobody, greet the trigger (Nobody) Call up the gang and they come and get ya (Gang) Cry me a river, give you a tissue (Hey) My bitch is bad and bougie (Bad) Cookin' up dope with a Uzi (Blaow) My niggas is savage, ruthless (Savage) We got 30's and hundred rounds too (Grrah) My bitch is bad and bougie (Bad) Cookin' up dope with a Uzi (Dope) My niggas is savage, ruthless (Hey) We got 30's and hundred rounds too (Glah)  Offset, whoo, whoo, whoo, whoo, whoo! Rackaids on rackaids (Racks), got back-ends on back-ends I'm ridin' around in a coupe (Coupe) I take your bih right from you (You) Bitch, I'm a dog, roof (Grr) Beat the ho walls loose (Hey) Hop in the frog, whoo (Skrrt) I tell that bih to come comfort me (Comfort me) I swear these niggas is under me (Hey) They hate and the devil keep jumpin' me (Jumpin' me) Bankrolls on me keep me company (Cash) Ayy, we do the most (Most) Yeah, pull up in Ghosts (Whoo) Yeah, my diamond's a choker (Glah) Holdin' the fire with no holster (Blaow) Rick the Ruler, diamonds cooler (Cooler) This a Rollie, not a Muller (Hey) Dabbin' on 'em like the usual (Dab) Magic with the brick, do voodoo (Magic) Courtside with a bad bitch (Bitch) Then I send the bitch through Uber (Go) I'm young and rich and plus I'm bougie (Hey) I'm not stupid so I keep the Uzi (Rrah) Rackaids on rackaids, got back-ends on back-ends So my money makin' my back ache (Aagh) You niggas got a low Act rate (Act) We from the Nawf, yeah, dat way (Nawf) Fat Cookie blunt in the ashtray (Cookie) Two bitches, just national smash day (Smash) Hop in the Lamb, have a drag race (Skrrt) I let them birds take a bath, bae (Brr)  Raindrop (Drip), drop top (Drop top) Smokin' on cookie in the hotbox (Cookie) Fuckin' on your bitch, she a thot, thot (Thot) Cookin' up dope in the crockpot (Pot) We came from nothin' to somethin', nigga (Hey) I don't trust nobody, greet the trigger (Nobody) Call up the gang and they come and get ya (Gang) Cry me a river, give you a tissue (Hey) My bitch is bad and bougie (Bad) Cookin' up dope with a Uzi (Blaow) My niggas is savage, ruthless (Savage) We got 30's and hundred rounds too (Grrah) My bitch is bad and bougie (Bad) Cookin' up dope with a Uzi (Dope) My niggas is savage, ruthless (Hey) We got 30's and hundred rounds too (Glah)  Pour a four, I'm droppin' muddy, outer spaceKid Cudi (Drank) Introduce me to your bitch as wifey and we know she sluttin' Broke a brick down, nutted butted, now that nigga duckin' (Phew) Don't move too fast, I might shoot ya (Huh?) Draco bad and bougie (Draco) I'm always hangin' with shooters (Brrah) Might be posted somewhere secluded (Private) Still be playin' with pots and pans, call me Quavo Ratatouille (Cook it up!) Run with that sack, call me Boobie (Run with it) When I'm on stage show me boobies (Ayy) Ice on my neck, I'm the coolest (Ice) Hop out the suicide with the Uzi (Pew-pew-pew) I pull up, I pull up, I pull up I hop out with all of the drugs and the good luck (Skrrt) I'm cookin', I'm cookin', I'm whippin' I'm whippin' into a rock up, let it lock up (Lock up) I gave her 10 racks I told her go shoppin' and spend it all at the pop up (10) These bitches, they fuck and suck dick And they bustin' for Instagram, get your clout up Uh, yeah, dat way (Yeah), float on the track like a Segway (Go) Yeah, dat way (Dat way), I used to trap by the Subway (Trappin', trappin') Yeah, dat way (Go), young nigga trap with the AK (Rrah, uh) Yeah, dat way (Yeah), big dyke ho, get the door, Macy Gray (Hey)  Raindrop (Drip), drop top (Drop top) Smokin' on cookie in the hotbox (Cookie) Fuckin' on your bitch, she a thot, thot (Thot) Cookin' up dope in the crockpot (Pot) We came from nothin' to somethin', nigga (Hey) I don't trust nobody, greet the trigger (Nobody) Call up the gang and they come and get ya (Gang) Cry me a river, give you a tissue (Hey) My bitch is bad and bougie (Bad) Cookin' up dope with a Uzi (Blaow) My niggas is savage, ruthless (Savage) We got 30's and hundred rounds too (Grrah) My bitch is bad and bougie (Bad) Cookin' up dope with a Uzi (Dope) My niggas is savage, ruthless (Hey) We got 30's and hundred rounds too (Glah)  Yeah, yeah, yeah, yeah, yeah, yeah My bitch, she bad to the bone Ayy, wait, these niggas watchin' I swear to God they be my clones Yeah, hey, huh Switchin' my hoes like my flows (What?) Switchin' my flows like my clothes (Like what?) Keep on shootin' that gun, don't reload Ooh, ooh, now she want fuck with my crew 'Cause the money come all out the roof Drive the 'Rari, that bitch got no roof (Skrrt) Wait, what kind of 'Rari? 458 (Damn) All of these niggas, they hate (They hate) Try to hide, shoot through the gate Look, go to strip club, make it rain Yeah, so much money they use rakes Count a hundred thousand in your face (In your face) Yeah, then put 300 right in the safe Met her today, yeah She talk to me like she knew me, yeah Go to sleep in a jacuzzi, yeah Wakin' up right to a two-piece, yeah Countin' that paper like loose leaf, yeah Gettin' that chicken with blue cheese, yeah Boy, you so fake, like my collar you snakin' I swear to God that be that Gucci (Ayy) And you know we winnin' (Winnin') Yeah, we is not losin' Try to play your song, it ain't move me (What?) Saw your girl once, now she choosin', yeah  Raindrop (Drip), drop top (Drop top) Smokin' on cookie in the hotbox (Cookie) Fuckin' on your bitch, she a thot, thot (Thot) Cookin' up dope in the crockpot (Pot) We came from nothin' to somethin', nigga (Hey) I don't trust nobody, greet the trigger (Nobody) Call up the gang and they come and get ya (Gang) Cry me a river, give you a tissue (Hey) My bitch is bad and bougie (Bad) Cookin' up dope with a Uzi (Blaow) My niggas is savage, ruthless (Savage) We got 30's and hundred rounds too (Grrah) My bitch is bad and bougie (Bad) Cookin' up dope with a Uzi (Dope) My niggas is savage, ruthless (Hey) We got 30's and hundred rounds too (Glah)"
Angels (feat. Saba),Chance the Rapper,138894376,"Angels, na, na, na, na, ah  I got my city doing front flips When every father, mayor, rapper jump ship I guess that's why they call it where I stay Clean up the streets, so my daughter can have somewhere to play I'm the blueprint to a real man Some of these niggas toss they tassel for a deal man I ain't goin' to hell or to Hillman Igh, Igh, Igh, Igh, for my real fans I got caught up with a little Xan Can't stop me but it slow me though Yeah a nigga famous, you don't know me though But every DJ still play me though Damn man, I don't even need a radio And my new shit sound like a rodeo Got the old folks dancing the Do-si-do 'Til they fuck around and sign me to OVO Oooh, I just might share my next one with Keef Got the industry in disbelief, they be asking for beef This what it sound like when God split an atom with me I even had Steve giving out apples for free  They was talking 'woo this woo wap da bam' City so damn great, I feel like Alexand' Wear your halo like a hat, that's like the latest fashion I got angels all around me they keep me surrounded  Who is you, and who the fuck is you, and who is him? All of a sudden, woo wap da bam You can't touch me Na, na, na, na, I got angels I got angels  I ain't change my number since the seventh grade This for my day one, ten years, seven days A week, niggas never tired on they Kevin Gates And if they rest in peace they bunny hopping heaven's gates It's too many young angels on the southside Got us scared to let our grandmommas outside You gon' make me take the campers way downtown You gon' make me turn my BM to my housewife I just had a growth spurt It done took so long, my tippy toes hurt You can keep the nose ring, I don't have to soul search I'm still at my old church, only ever sold merch Grandma say I'm Kosher, momma say I'm culture GCI, 1-0-7-5, angel goin' live Power 92, angel, juke, angel gon' juke GCI, 1-0-7-5, goin' live Power 92, angel gon' juke, juke, juke, juke  They was talking 'woo this woo wap da bam' City so damn great, I feel like Alexand' Wear your halo like a hat, that's like the latest fashion I got angels all around me, they keep me surrounded Wap the bam (na, na, na, na) I got angels (I got angels) I got angels all around me they keep me surrounded Na, na, na, na I got, I got angels They was talking 'woo woo, this woo wap da bam' City so damn great, I feel like Alexand' Wear your halo like a hat, that's like the latest fashion I got angels all around me, they keep me surrounded  Who is you, and who the fuck is you, and who is him? All of a sudden, woo wap da bam You can't touch me Na, na, na, na, I got angels I got, I got angels  Na, na Na, na I got, I got"
Numb,21 Savage,109278717,"Grind hard, nigga, grind hard, I done grind hard Late nights playin' b-ball with a decoy I was on the corner with the robbers and the d-boys Now I'm on the charts, man, this shit is unbelievable Mama, it's a lot of secrets that I had to keep from you Got in so much trouble, thought the teachers had beef with you And it paid off 'cause we livin' like the Greeks and Jews Used to leave your stove runnin', stove runnin' (21, 21) Now it's Louis rags when my nose runnin' Got it out the mud, I don't owe nothin' You pussy ass niggas, I aint on nothin' Wanna see me fucked up 'cause they poor hustlin' The same niggas with me back when I was head itchin' Man I'm having nightmares that the feds listenin' You fake gangstas pump fakin' and they scared snitchin' The coupe fast and it's fucking up the dash digits  Numb the pain with the money, numb the pain with the money Numb the pain with the money, numb the pain with the Numb the pain with the money, numb the pain with the money Numb the pain with the money, numb the pain with the Numb the pain with the money, numb the pain with the money Numb the pain with the money, numb the Numb the pain with the money, numb the pain with the money Numb the pain with the money, numb the pain with the  It's a bag on his head, I'ma pick it up It was money in the house, I used to stick it up Got your main bitch chillin', splashin', tryna lick it up Dick ridin', niggas always tryna flick it up I ain't tryna take no pictures, bitch I'm rollin' Swishers I count my back end then I jump out with that pistol If you ain't suckin' dick you get a early dismissal We got your wifey at the spot, she tryna lick a pickle I just went and bought a Lamb and it cost a nickel And I came from the bottom and it feel good And I went platinum, still in the hood And I take the gang with me everywhere I go Why these niggas hatin' on me? Man I don't know Ain't a place in the world that I can't go And I got a hundred racks inside a Go-Go And I get a hundred racks for a show, show Wanna give a bitch my heart but I can't though I can't fall in love with a stank ho Lil' bitch I fell in love with the bank ho And you know I love that good drank, ho  Numb the pain with the money, numb the pain with the money Numb the pain with the money, numb the pain with the Numb the pain with the money, numb the pain with the money Numb the pain with the money, numb the pain with the Numb the pain with the money, numb the pain with the money Numb the pain with the money, numb the Numb the pain with the money, numb the pain with the money Numb the pain with the money, numb the pain with the  Numb the pain with the money and I ride 'round with that Tommy And I put it in her stomach and I made that lil' bitch ride me You're my old school runner, you're my old school runner But my new school runnin', it costs more than a hundred You lil' niggas so bummy (21) Make a diss song, they gon' wrap you like a mummy My young niggas geekin' on boot like zombies They hungry, up it on you then they tell you, 'Run it' I stole cars, drove them like go-karts Niggas actin' like bitches, they got both parts (cat) And I came from the gutter, I don't got no heart And I'm straight up out the gutter, I don't got no heart Nigga when they killed my brother, I had to go hard Put that chopper in his face and then I Bogart Niggas tryna cross me, I don't understand it I'm just tryna take care of the family And I'm sippin' Codeine, not Brandy (21) And I'm sippin' Codeine, I'm an addict You go to jail, can't depend on a bad bitch She fucked and sucked him tryna keep up with the fashion And I'm really, really rich and I ain't braggin' Sometimes I really can't believe this shit happened Who woulda thought I'd make it rappin'? I almost lost my life when I was trappin'  Numb the pain with the money, numb the pain with the money Numb the pain with the money, numb the pain with the Numb the pain with the money, numb the pain with the money Numb the pain with the money, numb the pain with the Numb the pain with the money, numb the pain with the money Numb the pain with the money, numb the Numb the pain with the money, numb the pain with the money Numb the pain with the money, numb the pain with the  If Young Metro don't trust you, I'm gon' shoot you"
BILLY,6ix9ine,203747542,"That's my word, get up in they face Talk your shit, let your nuts drag, nigga These niggas just runnin' out they fuckin' mouth, man Follow protocol, Blood, get in they fuckin' chest, nigga (Scum Gang!) We the fuckin' M.O.B., nigga These niggas bleed different We don't bleed, nigga We make niggas bleed, Blood TR3YWAY  These niggas say they heard of me, I ain't heard of you Get the fuck up out my fuckin' face, 'fore I murder you Bitch niggas always jackin' Blood, but I know they fu Whole squad full of fuckin' killers, I'm a killer too Sending shots, shots, shots, shots, shots, nigga Everybody gettin' pop, pop, popped, nigga The thing go 'rrrah, rrrah, rrrah, rrrah, rrrah,' nigga We send shots, shots, shots, shots, shots, nigga  It's always 6ix9ine this and 6ix9ine that Niggas on my dick and on my yack These niggas lookin' for me, you could hit my jack I done dropped my address, y'all know where 6ix9ine at I don't flock, yeah, nine to his back like Ibaka Baka, not nice, with the fuckin' choppa Pop 'em, scope on the nigga, who shot ya? Dropped him, somebody call a fuckin' doctor! Dick up in the pussy, bet that shit get gushy, gushy She want the whole gang bussin' all in her pussy I want the drip, drip while I get my dick licked Lil' sick bitch, lickin' on my dick tip She a freak ho, fuck her, she on beast mode Arch your back, put your hands on your knees, ho I'm on beast mode, shoot you through your peep-hole Said he want smoke, I don't really see it though  These niggas say they heard of me, I ain't heard of you Get the fuck up out my fuckin' face, 'fore I murder you Bitch niggas always jackin' Blood, but I know they fu Whole squad full of fuckin' killers, I'm a killer too Sending shots, shots, shots, shots, shots, nigga Everybody gettin' pop, pop, popped, nigga The thing go 'rrrah, rrrah, rrrah, rrrah, rrrah,' nigga We send shots, shots, shots, shots, shots, nigga"
Memory Lane (Sittin' in da Park),Nas,18996303,"Aight, fuck that shit! Word, word Fuck that other shit, y'know what I'm sayin'? We gonna do a lil somethin' like this Y'know what I'm sayin'? (Y'all doin' that other shit) Keep it on and on and on and on and Know'm sayin'? Big Nas, Grand Wizard, God, what is it? (It's like) Haha,you know what I'm sayin'? Yo, go ahead and rip that shit, dun!  I rap for listeners, bluntheads, fly ladies, and prisoners Hennessy-holders and old-school niggas, then I be dissin' a Unofficial that smoke Woolie Thai I dropped out of Cooley High, gassed up by a cokehead cutie pie Jungle survivor, fuck who's the live-er My man put the battery in my back, a difference from Energizer Sentence begins indented with formality My duration's infinite, moneywise or physiology Poetry, that's a part of me, retardedly bop I drop the ancient manifested hip-hop straight off the block I reminisce on park jams, my man was shot for his sheep coat Choco blunts'll make me see him drop in my weed smoke It's real, grew up in trife life, the times of white lines, the high pipes Murderous night times and knife fights invite crimes Chill on the block with Cognac, cold strap With my peeps that's into drug money market interact No sign of the beast in the blue Chrysler I guess that means peace For niggas, no sheisty vice to just snipe ya Start off the dice-rollin' mats for craps to cee-lo With side-bets, I roll a deuce, nothin' below (Peace God!) Peace God  now the shit is explained I'm takin' niggas on a trip straight through memory lane It's like that, y'all  'Now let me take a trip down memory lane' 'Comin' outta Queensbridge' 'Now let me take a trip down memory lane' 'Comin' outta Queensbridge' 'Now let me take a trip down memory lane' 'Comin' outta Queensbridge' 'Now let me take a trip down memory lane' 'Comin' outta Queensbridge'  One for the money, two for pussy and foreign cars Three for Aliz, niggas deceased or behind bars I rap divine, God, check the prognosis: Is it real or showbiz? My window faces shootouts, drug overdoses Live amongst no roses, only the drama For real, a nickel-plate is my fate, my medicine is the ganja Here's my basis, my razor embraces many faces You're telephone blown, black, stitches or fat shoelaces Peoples are petro, dramatic automatic .44 I let blow And back down po-po when I'm vexed, so My pen taps the paper, then my brain's blank I see dark streets, hustlin' brothers who keep the same rank Pumpin' for somethin', some'll prosper, some fail Judges hangin' niggas, uncorrect bails for direct sales My intellect prevails from a hangin' cross with nails I reinforce the frail with lyrics that's real Word to Christ, a disciple of streets, trifle on beats I decipher prophecies through a mic and say 'Peace' I hung around the older crews while they sling smack to dingbats They spoke of Fat Cat; that nigga's name made bell rings, black Some fiends scream about Supreme Team, a Jamaica Queens thing Uptown was Alpo, son, heard he was kingpin Yo, fuck, rap is real! Watch the herbs stand still Never talkin' to snakes, 'cause the words of man kill True in the game, as long as blood is blue in my vein I pour my Heineken brew to my deceased crew on memory lane  'Now let me take a trip down memory lane' 'Comin' outta Queensbridge' 'Now let me take a trip down memory lane' 'Comin' outta Queensbridge'  'Comin' out of Queensbridge' 'Comin' out of Queensbridge' 'Comin' out of Queensbridge' 'Comin' out of Queensbridge' 'The most dangerous MC is' 'Comin' out of Queensbridge' 'The most dangerous MC is' 'Comin' out of Queensbridge' 'The most dangerous MC is' 'Comin' out of Queensbridge' 'The most dangerous MC is' 'Me number one, and you know where me from'"
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1198377545,"Ayy, ayy, ayy, ayy (Ooh) Ooh, ooh, ooh, ooh (Ooh) Ayy, ayy Ooh, ooh, ooh, ooh  Needless to say, I keep in check She was a bad-bad, nevertheless (Yeah) Callin' it quits now, baby, I'm a wreck (Wreck) Crash at my place, baby, you're a wreck (Wreck) Needless to say, I'm keeping in check She was a bad-bad, nevertheless Callin' it quits now, baby, I'm a wreck Crash at my place, baby, you're a wreck Thinkin' in a bad way, losin' your grip Screamin' at my face, baby, don't trip Someone took a big L, don't know how that felt Lookin' at you sideways, party on tilt Ooh-ooh, some things you just can't refuse She wanna ride me like a cruise and I'm not tryna lose  Then you're left in the dust, unless I stuck by ya You're a sunflower, I think your love would be too much Or you'll be left in the dust, unless I stuck by ya You're the sunflower, you're the sunflower  Every time I'm leavin' on ya (Ooh) You don't make it easy, no (No, no) Wish I could be there for ya (Ooh) Give me a reason to, oh (Oh) Every time I'm walkin' out (Oh) I can hear you tellin' me to turn around (Oh, oh) Fightin' for my trust and you won't back down (No) Even if we gotta risk it all right now, oh (Now) I know you're scared of the unknown (Known) You don't wanna be alone (Alone) I know I always come and go (And go) But it's out of my control  And you'll be left in the dust, unless I stuck by ya You're the sunflower, I think your love would be too much Or you'll be left in the dust, unless I stuck by ya You're the sunflower, you're the sunflower (Yeah)"
• TEMPTED,Jazz Cartier,20876370,"Yeah we've been mixin' too much All my emotions are numb Feel like I can't get enough Nah, if you keep dancin' on me Girl, we've been mixin' too much All my emotions are numb Feel like I can't get enough Nah, if you keep dancin' on me  Girl, I'll be tempted to touch Tempted to touch Feel like I can't get enough If you keep dancin' on me Girl, I'll be tempted to touch Tempted to touch It's like we alone in this club If you keep dancin' on me  Girl I'll be tempted to touch I think I just fell in love It may be you or the drugs But we need some more in our cups And so... call me when you're lonely Yeah, and I leave from the homies Ooh, ooh, I heard you love it when the light's out Say the word, baby I can hit the right spot, true All night I've been ready for you Your girl told you, 'Make a move,' they've been tellin' me too Yeah, you not dealin' with no regular dude You got niggas lyin' to you, but I'm tellin' the truth  So... shorty swing my way Yeah, come be my Ashanti Hennessy, you can hydrate You're not dealin' with no lightweight  Yeah we've been mixin' too much All my emotions are numb Feel like I can't get enough Nah, if you keep dancin' on me Girl we've been mixin' too much All my emotions are numb Feel like I can't get enough Nah, if you keep dancin' on me  Girl, I'll be tempted to touch Tempted to touch Feel like I can't get enough If you keep dancin' on me Girl, I'll be tempted to touch Tempted to touch It's like we alone in this club If you keep dancin' on me Girl, I'll be...  Ride it, baby, drive it like you stole it Lose control, but please don't lose your focus Findin' love in clubs is always hopeless Wine your waist and I'll go with the motion I know you're not materialistic Come closer, I can't keep my distance Come over, maybe we can keep it consistent With your makeup on my shirt, neck covered in lipstick, ooh We been at it all night, now you in the mood Really can't wait to see you in the nude So let me know what you finna do I'll let you start me... then I'll finish you  So... shorty swing my way Yeah, come be my Ashanti Hennessy, you can hydrate You're not dealin' with no lightweight  Yeah we've been mixin' too much All my emotions are numb Feel like I can't get enough Nah, if you keep dancin' on me Girl, we've been mixin' too much All my emotions are numb Feel like I can't get enough Nah, if you keep dancin' on me  Girl, I'll be tempted to touch Tempted to touch Feel like I can't get enough If you keep dancin' on me Girl, I'll be tempted to touch Tempted to touch It's like we alone in this club If you keep dancin' on me Girl, I'll be..."
Nowadays (feat. Landon Cube),Lil Skies,312359487,"CashMoneyAP Ayy, ayy, ayy  Nowadays I'm too cool for a girlfriend Nowadays I don't know when the world spins Live your life like we die when the world ends So it's alright every time we fuckin' break a sin Nowadays shit's not the same Life switched lanes, now these hoes act strange And I lost my grip on the world in bliss It's so, it's so  Ayy, it's so lonely on the east side I don't give a fuck, I keep it real, I'm not gon' let it slide Now she see me up, she let me fuck, want me to cum inside Broski going dumb, hopped in the car, he said he down to ride You a little pup, stop playing tough, ain't make no sacrifice Yeah, smokin' cookie for my appetite I don't trust nobody, people talking and be telling lies We just wanna win and shock them all and catch 'em by surprise I was saucin' down until we up and then we all rise, yeah But niggas don't stick to the G-code, balling on my haters I think that I'm stuck in beast mode Make it through the foul run to the line and make the free throw I think that I'm D. Rose Do 'em like I'm Deebo  Ayy, but I like to fade away I got these diamonds on me, and these bitches all in my face And you wanna be a star, and you wanna win the race But you cannot rock with me 'cause I was caught on the chase  Nowadays I'm too cool for a girlfriend Nowadays I don't know when the world spins Live your life like we die when the world ends So it's alright every time we fuckin' break a sin Nowadays shit's not the same Life switched lanes, now these hoes act strange And I lost my grip on the world in bliss It's so, it's so  I think it's so damn strange what these people be saying I can never even listen to a word that they say I'm on the west side, that's the best side By the cliff smoking blicks, that's the best high And I got a shawty with the best eyes Talking shit girl, why you putting up a fight? I'm in my own world, far from the satellites They want my information, they get no conversation 'Cause nowadays everybody calling I need a manager 'cause I can't really fuck with nobody (I can't really fuck with nobody, so)  Ayy, but I like to fade away I got these diamonds on me, and these bitches all in my face And you wanna be a star, and you wanna win the race But you cannot rock with me 'cause I was caught on the chase  Nowadays I'm too cool for a girlfriend Nowadays I don't know when the world spins Live your life like we die when the world ends So it's alright every time we fuckin' break a sin"
No Flag,London On Da Track,38550620,"Woah, Woah Niggas tryna clone me tryna make another me I heard they called for the queen Niggas tryna clone and tryna make another me Woah, Woah Uh, Young Money  Niggas tryna clone and tryna make another me My baby momma bitching, but she still be fucking me You blowing up her phone and she steady sucking me Woah, woah, you a sucker, sucker I got her bent over, finna fuck her, fuck her Them boys police them niggas undercover Lil' bitch that pussy so dry you finna break the rubber I done took a nigga life and I'll take another  Young nigga pull up gon' spaz Young nigga got that bag Young nigga run the jazz Nigga we ain't goin' out sad Y'all niggas goin' out bad Y'all niggas hang around fags Y'all niggas make a nigga laugh Y'all niggas make a nigga laugh Nigga we ain't throwing no flags Nigga we ain't throwing no flags Nigga we ain't throwing no flags Nigga we ain't throwing no flags Nigga we ain't throwing no flags Nigga we ain't throwing no flags Nigga we ain't throwing no flags Nigga we ain't throwing no flags  Offset We can not throw in the towel Niggas'll gun you down You better moo like a cow Niggas'll shoot up the crowd (moo) Dressed in all black like a trial These niggas will run in your house Fucking a thot in her mouth I Dolcegabbana my couch Big ballin' shit, rap game what we talkin' 'bout Bitch sucking dick for the fame, get the fuck out Got me a Perc' Sip me some syrup I'm tripping the fuck out Send me the skkrt Send in a merc and he get knocked out Shawty so bad Shawty so sad, she sleep on the sofa I didn't even ask I just wanna smash so bitch bending over I pray I don't crash I'm sippin' on Act' so bitch I can't focus I cut 'em off fast I go get the bad then go by the ocean Hit your hoe from the blindside I got it on me, I'm fine you dine Eat the dick, she wine and dine I fuck her she whine and crying But when it get live, you niggas ain't down to ride Your niggas 'bout it? Doubt it My niggas turn to Michael Myers  Young nigga pull up gon' spaz Young nigga got that bag Young nigga runnin' that jazz Nigga we ain't goin' out sad Y'all niggas goin' out bad Y'all nigga hang around fags Y'all niggas make a nigga laugh Y'all niggas make a nigga laugh Nigga we ain't throwing no flags Nigga we ain't throwing no flags Nigga we ain't throwing no flags Nigga we ain't throwing no flags Nigga we ain't throwing no flags Nigga we ain't throwing no flags Nigga we ain't throwing no flags Nigga we ain't throwing no flags  Yo, Lil bitch I heard these labels tryna make another me Everything you getting little hoe is 'cause of me I heard Im stopping bags, word to Shaggy it wasnt me These bitches is my sons, but they daddy aint bust in me Im a white picket fence bitch, you a on the bench bitch See me in the gym now these bitches wanna go bench press I aint fucking with you sis, we aint with the incest Yes, I am the Queen, Im still trying to find the princess They know my name ring bells so they still press Say the Queen name you can get some ill press That went right over your head, you should feel blessed Mustve used a lot of starch cause they still pressed Bitches is finito, I call my car Rico 'Cause its Paid In Full, baby my car dont get repod London got that heat though, my jet land at Heathrow If I had a dick, I would make all you bitches deep throat  Young nigga pull up gon' spaz Young nigga got that bag Young nigga run the jazz Nigga we ain't goin' out sad Y'all niggas goin' out bad Y'all nigga hang around fags Y'all niggas make a nigga laugh Y'all niggas make a nigga laugh Nigga we ain't throwing no flags Nigga we ain't throwing no flags Nigga we ain't throwing no flags Nigga we ain't throwing no flags Nigga we ain't throwing no flags Nigga we ain't throwing no flags Nigga we ain't throwing no flags Nigga we ain't throwing no flags"
